hidden_dim=12288 feature=6116 selected_neurons_count=128 selected_neurons=[(588, 8.478938102722168), (551, 5.055079936981201), (38, 2.3772523403167725), (570, 2.3009722232818604), (656, 2.0549986362457275), (61, 1.963456392288208), (330, 1.7609188556671143), (647, 1.7173738479614258), (63, 1.4401999711990356), (361, 1.3281564712524414)]
hidden_dim=12288 feature=6117 selected_neurons_count=85 selected_neurons=[(588, 8.168354034423828), (61, 3.036029815673828), (551, 1.825119137763977), (38, 1.3372057676315308), (664, 1.2282642126083374), (518, 1.0156750679016113), (3, 0.9832066297531128), (330, 0.9683741331100464), (123, 0.9456728100776672), (215, 0.8843141794204712)]
hidden_dim=12288 feature=6118 selected_neurons_count=86 selected_neurons=[(588, 8.336112976074219), (551, 1.9512299299240112), (219, 1.500938892364502), (611, 1.4606084823608398), (61, 1.4212571382522583), (112, 1.2787318229675293), (302, 1.2430133819580078), (764, 1.222312331199646), (446, 1.111821174621582), (95, 1.0923614501953125)]
hidden_dim=12288 feature=6119 selected_neurons_count=78 selected_neurons=[(588, 9.902312278747559), (551, 2.7909436225891113), (61, 1.8877415657043457), (573, 1.817836880683899), (219, 1.6797236204147339), (144, 1.330394983291626), (40, 1.1652730703353882), (79, 1.1275840997695923), (95, 1.1093038320541382), (331, 1.0322000980377197)]
hidden_dim=12288 feature=6120 selected_neurons_count=36 selected_neurons=[(588, 9.407859802246094), (551, 2.2817094326019287), (61, 1.6568652391433716), (112, 1.0049012899398804), (731, 0.9493664503097534), (82, 0.8372381925582886), (634, 0.8220257759094238), (561, 0.7795416712760925), (79, 0.7711730599403381), (10, 0.767258882522583)]
hidden_dim=12288 feature=6121 selected_neurons_count=69 selected_neurons=[(588, 10.195382118225098), (551, 3.0761942863464355), (61, 2.8029282093048096), (731, 2.045441150665283), (112, 1.3802270889282227), (198, 1.266674518585205), (496, 1.1847532987594604), (662, 1.1201319694519043), (82, 1.107744574546814), (219, 1.039358377456665)]
hidden_dim=12288 feature=6122 selected_neurons_count=107 selected_neurons=[(588, 7.714959621429443), (551, 3.0767948627471924), (611, 1.4435025453567505), (754, 1.3221865892410278), (119, 1.160454511642456), (529, 1.1119465827941895), (79, 1.0339243412017822), (144, 1.0085121393203735), (4, 0.9849721789360046), (618, 0.9692237973213196)]
hidden_dim=12288 feature=6123 selected_neurons_count=59 selected_neurons=[(588, 9.325325965881348), (61, 2.7726099491119385), (551, 2.3734333515167236), (611, 1.2466131448745728), (361, 1.1236612796783447), (751, 1.089103102684021), (79, 1.0828723907470703), (57, 1.0669188499450684), (215, 1.0662959814071655), (169, 0.8951242566108704)]
hidden_dim=12288 feature=6124 selected_neurons_count=123 selected_neurons=[(588, 10.901695251464844), (551, 2.2482247352600098), (61, 1.5284523963928223), (124, 1.2861806154251099), (79, 1.2523759603500366), (573, 1.1972912549972534), (3, 1.1845828294754028), (219, 1.1181814670562744), (156, 1.1132501363754272), (11, 1.0934137105941772)]
hidden_dim=12288 feature=6125 selected_neurons_count=241 selected_neurons=[(588, 7.02587366104126), (61, 3.7363336086273193), (751, 2.6255717277526855), (764, 2.416165351867676), (551, 2.2095282077789307), (259, 2.101754665374756), (361, 2.077347755432129), (214, 1.9441426992416382), (249, 1.932677984237671), (4, 1.9246995449066162)]
hidden_dim=12288 feature=6126 selected_neurons_count=34 selected_neurons=[(588, 9.289571762084961), (551, 4.86253547668457), (61, 2.173563241958618), (82, 1.293715000152588), (79, 0.9759626388549805), (611, 0.964049220085144), (219, 0.8265788555145264), (764, 0.7581411004066467), (496, 0.6540959477424622), (144, 0.6469752192497253)]
hidden_dim=12288 feature=6127 selected_neurons_count=79 selected_neurons=[(588, 9.230914115905762), (61, 2.5794334411621094), (551, 2.0582525730133057), (731, 1.7819932699203491), (219, 1.4267456531524658), (573, 1.2187365293502808), (195, 1.1521247625350952), (604, 1.0298835039138794), (123, 0.9357433915138245), (95, 0.8591408133506775)]
hidden_dim=12288 feature=6128 selected_neurons_count=81 selected_neurons=[(588, 8.728683471679688), (551, 3.12422513961792), (61, 1.651494026184082), (573, 1.1378414630889893), (38, 1.0744261741638184), (79, 0.9719747304916382), (57, 0.9604626297950745), (672, 0.9414921998977661), (40, 0.9200489521026611), (578, 0.906633198261261)]
hidden_dim=12288 feature=6129 selected_neurons_count=109 selected_neurons=[(588, 9.575776100158691), (551, 2.951538324356079), (61, 2.3408594131469727), (526, 1.3750559091567993), (324, 1.146396517753601), (573, 1.1140695810317993), (326, 1.112581491470337), (100, 0.9951141476631165), (57, 0.9793553352355957), (428, 0.9567909836769104)]
hidden_dim=12288 feature=6130 selected_neurons_count=119 selected_neurons=[(588, 5.856169700622559), (61, 3.6570165157318115), (551, 2.7568845748901367), (656, 1.964582085609436), (611, 1.8877894878387451), (664, 1.4277572631835938), (330, 1.3963388204574585), (573, 1.3293402194976807), (123, 1.2630534172058105), (133, 1.1037859916687012)]
hidden_dim=12288 feature=6131 selected_neurons_count=146 selected_neurons=[(588, 10.159184455871582), (551, 8.410948753356934), (570, 2.492321491241455), (217, 1.5909826755523682), (647, 1.5312929153442383), (662, 1.4069099426269531), (330, 1.3861596584320068), (749, 1.3615223169326782), (497, 1.3338502645492554), (331, 1.2929508686065674)]
hidden_dim=12288 feature=6132 selected_neurons_count=206 selected_neurons=[(588, 8.08283805847168), (551, 6.0522356033325195), (491, 2.157975673675537), (193, 2.0698482990264893), (61, 2.0213117599487305), (573, 1.9824304580688477), (333, 1.945438265800476), (496, 1.7310196161270142), (156, 1.723422646522522), (79, 1.6137032508850098)]
hidden_dim=12288 feature=6133 selected_neurons_count=83 selected_neurons=[(588, 9.763043403625488), (551, 2.1400983333587646), (611, 1.7439358234405518), (61, 1.6041474342346191), (82, 1.2345300912857056), (624, 1.183674931526184), (561, 1.1750527620315552), (672, 1.0956352949142456), (751, 1.0197935104370117), (219, 1.006354570388794)]
hidden_dim=12288 feature=6134 selected_neurons_count=163 selected_neurons=[(588, 8.86856746673584), (551, 7.4120917320251465), (570, 1.9116089344024658), (331, 1.5295265913009644), (702, 1.3931260108947754), (720, 1.3713642358779907), (4, 1.3373279571533203), (330, 1.2110852003097534), (385, 1.1927766799926758), (157, 1.1926647424697876)]
hidden_dim=12288 feature=6135 selected_neurons_count=220 selected_neurons=[(588, 9.364603042602539), (551, 7.947986125946045), (570, 2.072996139526367), (647, 1.6861385107040405), (497, 1.6204925775527954), (702, 1.5491809844970703), (662, 1.5341007709503174), (206, 1.4611499309539795), (720, 1.4439762830734253), (79, 1.378705620765686)]
hidden_dim=12288 feature=6136 selected_neurons_count=291 selected_neurons=[(551, 5.956797122955322), (588, 5.6210618019104), (119, 3.971565008163452), (61, 3.3990044593811035), (46, 2.3613698482513428), (28, 1.9418166875839233), (606, 1.895359754562378), (24, 1.836916208267212), (254, 1.8138455152511597), (188, 1.7773380279541016)]
hidden_dim=12288 feature=6137 selected_neurons_count=151 selected_neurons=[(588, 8.321172714233398), (61, 2.242814302444458), (551, 1.8525631427764893), (764, 1.7897380590438843), (259, 1.7432292699813843), (214, 1.7340108156204224), (751, 1.66574227809906), (82, 1.6107654571533203), (361, 1.5255427360534668), (663, 1.454079031944275)]
hidden_dim=12288 feature=6138 selected_neurons_count=40 selected_neurons=[(588, 8.191686630249023), (551, 5.797409534454346), (611, 1.3720208406448364), (219, 0.9435484409332275), (169, 0.8266139626502991), (573, 0.7955217957496643), (123, 0.7802376747131348), (193, 0.7049198150634766), (526, 0.6954805850982666), (496, 0.6811636090278625)]
hidden_dim=12288 feature=6139 selected_neurons_count=39 selected_neurons=[(588, 10.926373481750488), (551, 2.1999447345733643), (61, 1.4001524448394775), (219, 1.064111351966858), (82, 0.94231116771698), (611, 0.7946522831916809), (111, 0.7727363109588623), (254, 0.7470054030418396), (63, 0.7446773052215576), (361, 0.7020715475082397)]
hidden_dim=12288 feature=6140 selected_neurons_count=96 selected_neurons=[(588, 7.472252368927002), (551, 5.512004375457764), (61, 2.540520191192627), (611, 1.520391583442688), (624, 1.4146745204925537), (215, 1.28033447265625), (750, 1.24919855594635), (518, 1.2098568677902222), (119, 1.1649585962295532), (446, 1.1484297513961792)]
hidden_dim=12288 feature=6141 selected_neurons_count=32 selected_neurons=[(588, 10.476428985595703), (551, 4.7167229652404785), (61, 1.4623394012451172), (82, 1.157143473625183), (219, 1.0710384845733643), (519, 1.0550315380096436), (518, 0.9616832733154297), (611, 0.9292516112327576), (254, 0.848713219165802), (169, 0.8295615911483765)]
hidden_dim=12288 feature=6142 selected_neurons_count=101 selected_neurons=[(588, 10.09546947479248), (61, 2.73713755607605), (551, 2.565098285675049), (731, 2.3448078632354736), (611, 1.7794712781906128), (561, 1.4140598773956299), (198, 1.394216537475586), (662, 1.2717835903167725), (123, 1.23444402217865), (254, 1.114555835723877)]
hidden_dim=12288 feature=6143 selected_neurons_count=61 selected_neurons=[(588, 10.202112197875977), (551, 6.754581928253174), (219, 1.4947081804275513), (330, 1.2932850122451782), (624, 1.065407395362854), (82, 0.8785414099693298), (119, 0.8029359579086304), (157, 0.7992078065872192), (131, 0.7779236435890198), (333, 0.7749371528625488)]
hidden_dim=12288 feature=6144 selected_neurons_count=123 selected_neurons=[(588, 9.915428161621094), (551, 7.250044345855713), (11, 1.2990002632141113), (570, 1.229543685913086), (331, 1.2194654941558838), (330, 1.202710509300232), (219, 1.145755648612976), (266, 1.1075204610824585), (416, 1.0767242908477783), (502, 1.0633143186569214)]
hidden_dim=12288 feature=6145 selected_neurons_count=124 selected_neurons=[(588, 4.532052040100098), (61, 4.128942012786865), (551, 3.5382275581359863), (38, 2.101222276687622), (578, 2.0233352184295654), (611, 1.82310950756073), (40, 1.7362037897109985), (361, 1.6408979892730713), (97, 1.5391249656677246), (519, 1.446280837059021)]
hidden_dim=12288 feature=6146 selected_neurons_count=79 selected_neurons=[(588, 9.666479110717773), (551, 5.915248394012451), (61, 2.03497576713562), (496, 1.5140820741653442), (219, 1.3292814493179321), (396, 1.2235510349273682), (254, 0.9757225513458252), (333, 0.9711753726005554), (745, 0.9446751475334167), (752, 0.8543240427970886)]
hidden_dim=12288 feature=6147 selected_neurons_count=123 selected_neurons=[(588, 7.830549716949463), (551, 3.998572826385498), (611, 1.7164160013198853), (61, 1.635538935661316), (47, 1.24297034740448), (699, 1.150593638420105), (550, 1.1413049697875977), (79, 1.1162861585617065), (254, 1.0737859010696411), (82, 1.0190449953079224)]
hidden_dim=12288 feature=6148 selected_neurons_count=113 selected_neurons=[(588, 8.173762321472168), (551, 5.782876491546631), (61, 3.528623580932617), (756, 1.4371726512908936), (498, 1.3167046308517456), (624, 1.2030137777328491), (119, 1.1511032581329346), (254, 1.1252392530441284), (215, 1.0897666215896606), (750, 1.070609450340271)]
hidden_dim=12288 feature=6149 selected_neurons_count=93 selected_neurons=[(588, 5.148929595947266), (551, 3.52240252494812), (61, 3.1468772888183594), (656, 1.8242480754852295), (570, 1.5915127992630005), (397, 1.472859263420105), (330, 1.441971778869629), (664, 1.431097388267517), (245, 1.3413902521133423), (38, 1.3061802387237549)]
hidden_dim=12288 feature=6150 selected_neurons_count=45 selected_neurons=[(588, 10.97201156616211), (551, 1.7849595546722412), (157, 0.9127991199493408), (40, 0.816203236579895), (79, 0.8024884462356567), (61, 0.7388747930526733), (219, 0.7243543267250061), (156, 0.69801926612854), (124, 0.6543976664543152), (361, 0.6518071293830872)]
hidden_dim=12288 feature=6151 selected_neurons_count=154 selected_neurons=[(588, 5.544983386993408), (551, 4.922813415527344), (61, 1.991869568824768), (647, 1.859052300453186), (240, 1.6206424236297607), (519, 1.587828278541565), (611, 1.5775177478790283), (112, 1.5511010885238647), (63, 1.4726632833480835), (361, 1.3530367612838745)]
hidden_dim=12288 feature=6152 selected_neurons_count=243 selected_neurons=[(588, 4.1376776695251465), (551, 2.45796275138855), (97, 2.448927164077759), (330, 2.134887456893921), (526, 2.123673915863037), (529, 1.9387890100479126), (570, 1.9181050062179565), (133, 1.5410778522491455), (95, 1.532634973526001), (611, 1.448360562324524)]
hidden_dim=12288 feature=6153 selected_neurons_count=143 selected_neurons=[(588, 9.29049015045166), (551, 7.1525068283081055), (647, 1.438916563987732), (720, 1.4019782543182373), (662, 1.3933335542678833), (624, 1.2984721660614014), (570, 1.2537859678268433), (112, 1.2412610054016113), (79, 1.2303190231323242), (496, 1.1946821212768555)]
hidden_dim=12288 feature=6154 selected_neurons_count=81 selected_neurons=[(588, 8.978537559509277), (61, 4.4404296875), (79, 1.3444383144378662), (551, 1.2189505100250244), (215, 1.1822489500045776), (611, 1.1476612091064453), (119, 1.0783039331436157), (111, 1.0579684972763062), (731, 1.0466809272766113), (559, 0.9983916282653809)]
hidden_dim=12288 feature=6155 selected_neurons_count=175 selected_neurons=[(588, 5.433531761169434), (551, 4.618101119995117), (664, 2.356956958770752), (330, 1.8962762355804443), (570, 1.8460111618041992), (749, 1.8000057935714722), (169, 1.7305290699005127), (195, 1.6026430130004883), (100, 1.4230986833572388), (38, 1.3442611694335938)]
hidden_dim=12288 feature=6156 selected_neurons_count=42 selected_neurons=[(588, 9.829768180847168), (551, 5.207940578460693), (61, 2.4243669509887695), (496, 1.434859275817871), (611, 1.2777498960494995), (82, 1.0667723417282104), (764, 1.0406862497329712), (586, 0.9220677018165588), (748, 0.9211965203285217), (254, 0.9005804657936096)]
hidden_dim=12288 feature=6157 selected_neurons_count=105 selected_neurons=[(588, 5.954105854034424), (61, 3.864332437515259), (551, 2.6914186477661133), (664, 1.7530821561813354), (38, 1.7097355127334595), (655, 1.6370084285736084), (63, 1.6318093538284302), (330, 1.545384168624878), (254, 1.4741606712341309), (529, 1.3338419198989868)]
hidden_dim=12288 feature=6158 selected_neurons_count=278 selected_neurons=[(588, 6.784934043884277), (61, 3.074162483215332), (551, 2.9364895820617676), (751, 2.560124158859253), (361, 2.467768430709839), (259, 2.455078125), (214, 2.3450422286987305), (764, 2.2946691513061523), (663, 2.1532516479492188), (4, 2.0786654949188232)]
hidden_dim=12288 feature=6159 selected_neurons_count=164 selected_neurons=[(588, 10.719746589660645), (551, 5.533178329467773), (331, 1.4018445014953613), (219, 1.3382837772369385), (502, 1.3097833395004272), (95, 1.2470641136169434), (156, 1.2333852052688599), (11, 1.2183804512023926), (79, 1.1548590660095215), (61, 1.1540840864181519)]
hidden_dim=12288 feature=6160 selected_neurons_count=277 selected_neurons=[(588, 6.981689929962158), (61, 3.1436402797698975), (551, 2.6274774074554443), (751, 2.5685179233551025), (361, 2.444176197052002), (259, 2.4068655967712402), (764, 2.3096837997436523), (214, 2.29461407661438), (663, 2.1321704387664795), (4, 2.1100292205810547)]
hidden_dim=12288 feature=6161 selected_neurons_count=104 selected_neurons=[(588, 9.91738224029541), (247, 1.641780972480774), (663, 1.366010069847107), (330, 1.3532568216323853), (573, 1.2727980613708496), (124, 1.2703840732574463), (551, 1.2251397371292114), (40, 1.1558525562286377), (61, 1.1532553434371948), (764, 1.1159719228744507)]
hidden_dim=12288 feature=6162 selected_neurons_count=46 selected_neurons=[(588, 9.220969200134277), (61, 2.70753812789917), (551, 2.391523599624634), (573, 1.3748878240585327), (144, 1.3608715534210205), (95, 1.2751930952072144), (219, 1.1532793045043945), (731, 0.9035448431968689), (764, 0.856855571269989), (611, 0.8364253640174866)]
hidden_dim=12288 feature=6163 selected_neurons_count=142 selected_neurons=[(588, 9.508088111877441), (551, 8.017547607421875), (217, 2.466017246246338), (570, 2.4162092208862305), (330, 1.8954150676727295), (331, 1.6027089357376099), (647, 1.534633994102478), (193, 1.4182476997375488), (156, 1.2333177328109741), (764, 1.184415340423584)]
hidden_dim=12288 feature=6164 selected_neurons_count=46 selected_neurons=[(588, 9.4107666015625), (551, 3.8359391689300537), (61, 1.8199729919433594), (82, 1.208613634109497), (169, 0.935199499130249), (573, 0.9029093980789185), (611, 0.8693943023681641), (219, 0.8451696038246155), (731, 0.8321862816810608), (764, 0.7747706770896912)]
hidden_dim=12288 feature=6165 selected_neurons_count=266 selected_neurons=[(588, 7.97219705581665), (551, 7.086968898773193), (497, 1.8147627115249634), (206, 1.7625057697296143), (754, 1.6030374765396118), (217, 1.4342519044876099), (265, 1.4216430187225342), (218, 1.419777274131775), (63, 1.4133294820785522), (87, 1.4050157070159912)]
hidden_dim=12288 feature=6166 selected_neurons_count=79 selected_neurons=[(588, 8.529417991638184), (61, 3.8499622344970703), (551, 3.297203540802002), (519, 1.3636651039123535), (254, 1.285905361175537), (611, 1.0018415451049805), (550, 0.9727334976196289), (119, 0.9049813747406006), (756, 0.8867585062980652), (748, 0.8549526929855347)]
hidden_dim=12288 feature=6167 selected_neurons_count=110 selected_neurons=[(588, 6.624212265014648), (61, 4.518887519836426), (551, 2.5249030590057373), (330, 2.105806827545166), (529, 1.946847677230835), (662, 1.5517481565475464), (82, 1.3595744371414185), (254, 1.1958880424499512), (112, 1.1553462743759155), (751, 1.128344178199768)]
hidden_dim=12288 feature=6168 selected_neurons_count=62 selected_neurons=[(588, 9.974123001098633), (551, 3.126192808151245), (219, 1.2747092247009277), (169, 0.9926376938819885), (40, 0.9707867503166199), (663, 0.9489970207214355), (306, 0.8441940546035767), (302, 0.8063574433326721), (297, 0.7929046750068665), (331, 0.7900639772415161)]
hidden_dim=12288 feature=6169 selected_neurons_count=44 selected_neurons=[(588, 9.781903266906738), (551, 4.4911394119262695), (330, 1.1776422262191772), (570, 1.159487247467041), (219, 1.1052438020706177), (741, 0.799549400806427), (28, 0.7261127829551697), (496, 0.7217403054237366), (578, 0.7191815376281738), (663, 0.7001835107803345)]
hidden_dim=12288 feature=6170 selected_neurons_count=257 selected_neurons=[(588, 6.512238025665283), (551, 3.83054256439209), (61, 2.8425705432891846), (259, 2.4073407649993896), (751, 2.3645434379577637), (214, 2.265744686126709), (361, 2.2270052433013916), (764, 2.201042413711548), (663, 2.0728020668029785), (249, 1.9136219024658203)]
hidden_dim=12288 feature=6171 selected_neurons_count=50 selected_neurons=[(588, 9.413640022277832), (551, 4.781231880187988), (611, 1.3700672388076782), (61, 1.17439866065979), (79, 1.1546677350997925), (82, 0.9459971785545349), (57, 0.9428199529647827), (577, 0.9078912734985352), (424, 0.8303714990615845), (112, 0.8167767524719238)]
hidden_dim=12288 feature=6172 selected_neurons_count=62 selected_neurons=[(588, 8.102516174316406), (551, 5.459225177764893), (61, 3.6582393646240234), (611, 1.5578923225402832), (254, 1.4422158002853394), (82, 1.3257560729980469), (519, 1.2137315273284912), (79, 0.9811345934867859), (408, 0.9804304838180542), (47, 0.9568983316421509)]
hidden_dim=12288 feature=6173 selected_neurons_count=251 selected_neurons=[(588, 6.64571475982666), (551, 3.93566632270813), (61, 2.8954691886901855), (751, 2.3044464588165283), (214, 2.228641986846924), (259, 2.21208119392395), (519, 2.1579222679138184), (764, 2.1140506267547607), (361, 1.982081413269043), (663, 1.9583076238632202)]
hidden_dim=12288 feature=6174 selected_neurons_count=108 selected_neurons=[(588, 10.095974922180176), (551, 3.640293598175049), (61, 2.1373164653778076), (219, 1.3190302848815918), (254, 1.1945358514785767), (526, 1.1035717725753784), (733, 1.0921070575714111), (496, 1.067991852760315), (416, 1.0573910474777222), (82, 1.00276517868042)]
hidden_dim=12288 feature=6175 selected_neurons_count=76 selected_neurons=[(588, 8.379647254943848), (551, 3.243119478225708), (61, 2.58670711517334), (330, 1.3494775295257568), (97, 1.2030810117721558), (333, 1.0552043914794922), (718, 1.0403876304626465), (245, 0.999396562576294), (40, 0.87239009141922), (82, 0.8693529963493347)]
hidden_dim=12288 feature=6176 selected_neurons_count=71 selected_neurons=[(588, 9.28225040435791), (551, 3.493283987045288), (61, 2.3432013988494873), (361, 1.4517494440078735), (79, 1.3879966735839844), (764, 1.1077064275741577), (40, 0.952066957950592), (751, 0.9255103468894958), (663, 0.8991285562515259), (249, 0.8850829601287842)]
hidden_dim=12288 feature=6177 selected_neurons_count=42 selected_neurons=[(588, 8.354711532592773), (551, 5.930513858795166), (330, 1.0133635997772217), (611, 0.997519314289093), (57, 0.9401867985725403), (656, 0.9287066459655762), (61, 0.887815535068512), (254, 0.7306245565414429), (219, 0.7000235319137573), (79, 0.6753759384155273)]
hidden_dim=12288 feature=6178 selected_neurons_count=90 selected_neurons=[(588, 6.688950538635254), (330, 1.9159934520721436), (551, 1.5941797494888306), (570, 1.2018814086914062), (97, 1.1945103406906128), (578, 1.0087748765945435), (580, 0.9860278367996216), (144, 0.9739368557929993), (159, 0.8465844988822937), (157, 0.8441141843795776)]
hidden_dim=12288 feature=6179 selected_neurons_count=50 selected_neurons=[(588, 8.464760780334473), (551, 6.190174102783203), (61, 2.0783729553222656), (611, 1.283481240272522), (123, 1.174376368522644), (169, 0.853722333908081), (573, 0.8362657427787781), (11, 0.8037380576133728), (720, 0.7831442952156067), (599, 0.7726712822914124)]
hidden_dim=12288 feature=6180 selected_neurons_count=106 selected_neurons=[(588, 8.748903274536133), (61, 2.6697051525115967), (551, 1.9403002262115479), (40, 1.6339973211288452), (82, 1.4039311408996582), (219, 1.2639245986938477), (87, 1.1809968948364258), (634, 1.1568130254745483), (497, 1.1432139873504639), (741, 1.0266027450561523)]
hidden_dim=12288 feature=6181 selected_neurons_count=76 selected_neurons=[(588, 9.428788185119629), (551, 3.729529857635498), (61, 3.639446496963501), (82, 1.3835277557373047), (79, 1.3219987154006958), (144, 0.9985669851303101), (518, 0.9744300842285156), (750, 0.9409058094024658), (119, 0.9373955726623535), (112, 0.9369966387748718)]
hidden_dim=12288 feature=6182 selected_neurons_count=160 selected_neurons=[(588, 7.83135986328125), (61, 2.9046943187713623), (361, 2.3840208053588867), (751, 2.244873046875), (551, 1.9649269580841064), (519, 1.8189119100570679), (82, 1.7504661083221436), (214, 1.7485071420669556), (259, 1.7442708015441895), (764, 1.682071566581726)]
hidden_dim=12288 feature=6183 selected_neurons_count=234 selected_neurons=[(61, 6.062559127807617), (551, 5.428624153137207), (588, 4.242905616760254), (330, 2.7302167415618896), (38, 2.6806671619415283), (529, 2.6498074531555176), (63, 2.5468714237213135), (662, 2.3346447944641113), (655, 2.283942222595215), (254, 2.2371771335601807)]
hidden_dim=12288 feature=6184 selected_neurons_count=105 selected_neurons=[(588, 8.102090835571289), (551, 4.040712833404541), (61, 2.779252529144287), (662, 1.5488176345825195), (169, 1.24436354637146), (497, 1.2350151538848877), (611, 1.1638784408569336), (106, 1.1506811380386353), (63, 1.0957947969436646), (95, 1.0381628274917603)]
hidden_dim=12288 feature=6185 selected_neurons_count=221 selected_neurons=[(588, 7.630647659301758), (551, 5.609719276428223), (61, 3.8638980388641357), (47, 2.274962902069092), (82, 2.2650420665740967), (408, 2.1685330867767334), (611, 1.9612329006195068), (19, 1.829814076423645), (519, 1.8015724420547485), (75, 1.7876821756362915)]
hidden_dim=12288 feature=6186 selected_neurons_count=102 selected_neurons=[(588, 9.660079002380371), (551, 2.2490999698638916), (61, 1.439337968826294), (219, 1.418447732925415), (573, 1.2510411739349365), (731, 1.2279391288757324), (95, 1.046470284461975), (302, 0.9977129101753235), (326, 0.9774581789970398), (251, 0.9767047166824341)]
hidden_dim=12288 feature=6187 selected_neurons_count=111 selected_neurons=[(588, 8.296893119812012), (551, 4.206778049468994), (82, 2.620527982711792), (119, 1.7891969680786133), (519, 1.6440743207931519), (61, 1.4166535139083862), (609, 1.4050025939941406), (259, 1.3865066766738892), (611, 1.2930988073349), (24, 1.1405880451202393)]
hidden_dim=12288 feature=6188 selected_neurons_count=155 selected_neurons=[(588, 6.887980937957764), (551, 5.436903476715088), (570, 2.801384449005127), (330, 2.7049849033355713), (38, 1.8768905401229858), (526, 1.505450963973999), (664, 1.4483540058135986), (656, 1.3371996879577637), (195, 1.2568732500076294), (611, 1.22016179561615)]
hidden_dim=12288 feature=6189 selected_neurons_count=54 selected_neurons=[(588, 8.560318946838379), (61, 3.372202157974243), (551, 1.7389355897903442), (663, 1.0110009908676147), (79, 0.9986684322357178), (751, 0.9863708019256592), (611, 0.8774757385253906), (326, 0.8675738573074341), (764, 0.8548163771629333), (63, 0.8452363014221191)]
hidden_dim=12288 feature=6190 selected_neurons_count=74 selected_neurons=[(588, 10.203510284423828), (551, 5.59080171585083), (331, 1.2143445014953613), (733, 1.137505292892456), (61, 1.0177644491195679), (764, 0.9050968885421753), (306, 0.8913871049880981), (573, 0.8752977848052979), (570, 0.8595760464668274), (526, 0.8428840637207031)]
hidden_dim=12288 feature=6191 selected_neurons_count=256 selected_neurons=[(588, 6.541306018829346), (570, 3.9547171592712402), (330, 2.8539366722106934), (331, 1.863432765007019), (551, 1.849543571472168), (97, 1.8332195281982422), (718, 1.5716090202331543), (1, 1.5545068979263306), (656, 1.5205634832382202), (247, 1.4786689281463623)]
hidden_dim=12288 feature=6192 selected_neurons_count=72 selected_neurons=[(588, 9.725382804870605), (551, 2.6061575412750244), (61, 2.3111915588378906), (748, 1.0827151536941528), (611, 0.9990253448486328), (446, 0.946899950504303), (219, 0.9286289215087891), (40, 0.9128772616386414), (428, 0.904134213924408), (157, 0.8165733218193054)]
hidden_dim=12288 feature=6193 selected_neurons_count=124 selected_neurons=[(588, 10.173309326171875), (551, 3.5777499675750732), (219, 1.450648307800293), (570, 1.4387651681900024), (4, 1.3099002838134766), (754, 1.280758023262024), (647, 1.1394953727722168), (61, 1.0502513647079468), (79, 1.0486130714416504), (28, 1.0446603298187256)]
hidden_dim=12288 feature=6194 selected_neurons_count=158 selected_neurons=[(551, 7.203721046447754), (61, 3.706295967102051), (38, 2.9757323265075684), (611, 2.336115598678589), (570, 2.0706393718719482), (330, 1.9595125913619995), (245, 1.8924723863601685), (224, 1.679613471031189), (647, 1.5866507291793823), (588, 1.5518382787704468)]
hidden_dim=12288 feature=6195 selected_neurons_count=48 selected_neurons=[(588, 9.773848533630371), (551, 4.292638301849365), (219, 1.2588958740234375), (82, 1.1092309951782227), (611, 0.8218772411346436), (144, 0.8005384206771851), (624, 0.7352485060691833), (664, 0.7148786783218384), (251, 0.7140329480171204), (111, 0.7113460898399353)]
hidden_dim=12288 feature=6196 selected_neurons_count=200 selected_neurons=[(588, 9.912128448486328), (551, 4.6311516761779785), (748, 1.9127347469329834), (624, 1.6651452779769897), (112, 1.6436412334442139), (496, 1.53480064868927), (47, 1.5306777954101562), (540, 1.3652890920639038), (408, 1.3543859720230103), (9, 1.3392915725708008)]
hidden_dim=12288 feature=6197 selected_neurons_count=71 selected_neurons=[(588, 7.0354905128479), (551, 6.282499313354492), (611, 1.5541216135025024), (397, 1.471691370010376), (97, 1.393692970275879), (735, 1.248265027999878), (61, 1.1982921361923218), (195, 1.1505794525146484), (656, 1.095780611038208), (496, 1.075669288635254)]
hidden_dim=12288 feature=6198 selected_neurons_count=200 selected_neurons=[(588, 6.96744966506958), (551, 3.756535053253174), (61, 2.974825859069824), (361, 2.221041679382324), (751, 2.084929943084717), (764, 1.9947422742843628), (259, 1.8485898971557617), (214, 1.6761375665664673), (249, 1.607448935508728), (79, 1.5850979089736938)]
hidden_dim=12288 feature=6199 selected_neurons_count=246 selected_neurons=[(588, 10.54017162322998), (731, 3.169044256210327), (82, 2.9976494312286377), (634, 2.6296095848083496), (519, 2.284514904022217), (551, 2.279682159423828), (15, 1.9490840435028076), (61, 1.9386272430419922), (40, 1.8918925523757935), (231, 1.8153117895126343)]
hidden_dim=12288 feature=6200 selected_neurons_count=92 selected_neurons=[(588, 8.593538284301758), (551, 3.8809006214141846), (82, 2.0026302337646484), (519, 1.4439232349395752), (611, 1.441481351852417), (61, 1.3818962574005127), (259, 1.3472720384597778), (361, 1.2818206548690796), (119, 1.2237223386764526), (693, 1.2038419246673584)]
